incident_id,train_id,station_name,incident_time,delay_minutes,incident_type,severity,resolved
INC_001149,TRN_073,Sarita Vihar,2026-03-16 11:30:00,29,Passenger Congestion,High,True
INC_001150,TRN_037,Vishwa Vidyalaya,2026-03-14 07:46:00,31,Signal Failure,Critical,True
INC_001151,TRN_136,Tughlakabad,2026-03-03 21:20:00,9,Medical Emergency,Medium,True
INC_001152,TRN_140,Krishna Nagar,2026-03-11 20:07:00,17,Door Issue,High,True
INC_001153,TRN_128,Shankar Vihar,2026-03-21 10:29:00,39,Door Issue,Critical,True
INC_001154,TRN_001,Rohini East,2026-03-15 11:47:00,23,Door Issue,High,True
INC_001155,TRN_134,Badkhal Mor,2026-03-16 21:48:00,5,Passenger Congestion,Medium,True
INC_001156,TRN_032,Millennium City Centre Gurugram,2026-03-11 19:23:00,26,Medical Emergency,High,True
INC_001157,TRN_044,Dilshad Garden,2026-03-14 07:08:00,42,Track Maintenance,Critical,True
INC_001158,TRN_177,R.K. Puram,2026-03-12 13:18:00,39,Door Issue,Critical,True
INC_001159,TRN_151,Ashram,2026-03-04 14:21:00,11,Passenger Congestion,Medium,True
INC_001160,TRN_074,Badarpur Border,2026-03-23 20:25:00,33,Track Maintenance,Critical,True
INC_001161,TRN_033,Pul Bangash,2026-03-26 15:52:00,14,Signal Failure,Medium,True
INC_001162,TRN_199,Okhla NSIC,2026-03-20 10:52:00,22,Door Issue,High,True
INC_001163,TRN_146,Badkhal Mor,2026-03-22 21:49:00,25,Passenger Congestion,High,False
INC_001164,TRN_199,Nehru Enclave,2026-03-14 11:53:00,8,Passenger Congestion,Medium,True
INC_001165,TRN_109,Patel Chowk,2026-03-13 20:07:00,2,Medical Emergency,Low,True
INC_001166,TRN_086,Kailash Colony,2026-03-03 17:21:00,15,Track Maintenance,High,True
INC_001167,TRN_149,Palam,2026-03-25 19:48:00,39,Track Maintenance,Critical,True
INC_001168,TRN_073,Kailash Colony,2026-03-02 18:52:00,2,Passenger Congestion,Low,True
INC_001169,TRN_022,Lajpat Nagar,2026-03-02 16:29:00,14,Power Failure,Medium,True
INC_001170,TRN_125,Kashmere Gate,2026-03-13 21:18:00,28,Power Failure,High,True
INC_001171,TRN_181,Bhikaji Cama Place,2026-03-12 08:18:00,15,Door Issue,High,True
INC_001172,TRN_200,Jafrabad,2026-03-15 16:37:00,5,Track Maintenance,Medium,True
INC_001173,TRN_070,Jawaharlal Nehru Stadium,2026-03-24 15:43:00,40,Medical Emergency,Critical,True
INC_001174,TRN_131,Khan Market,2026-03-27 13:54:00,34,Medical Emergency,Critical,True
INC_001175,TRN_002,Kashmere Gate,2026-03-14 18:18:00,7,Door Issue,Medium,True
INC_001176,TRN_053,Jasola Vihar Shaheen Bagh,2026-03-18 12:42:00,6,Track Maintenance,Medium,True
INC_001177,TRN_032,Jahangirpuri,2026-03-28 17:35:00,33,Track Maintenance,Critical,True
INC_001178,TRN_152,Patel Nagar,2026-03-03 11:52:00,12,Power Failure,Medium,True
INC_001179,TRN_141,Neelam Chowk Ajronda,2026-03-16 15:34:00,32,Medical Emergency,Critical,True
INC_001180,TRN_056,Govind Puri,2026-03-18 14:36:00,20,Power Failure,High,True
INC_001181,TRN_111,Subhash Nagar,2026-03-11 11:00:00,4,Passenger Congestion,Low,True
INC_001182,TRN_128,Shankar Vihar,2026-03-23 20:31:00,41,Track Maintenance,Critical,True
INC_001183,TRN_065,Okhla NSIC,2026-03-18 14:29:00,12,Medical Emergency,Medium,True
INC_001184,TRN_170,Shahdara,2026-03-19 21:55:00,36,Power Failure,Critical,True
INC_001185,TRN_096,Shalimar Bagh,2026-03-25 16:02:00,14,Medical Emergency,Medium,True
INC_001186,TRN_155,Welcome,2026-03-12 19:12:00,24,Medical Emergency,High,True
INC_001187,TRN_123,Greater Kailash,2026-03-29 08:29:00,40,Passenger Congestion,Critical,True
INC_001188,TRN_147,Okhla NSIC,2026-03-22 21:35:00,19,Passenger Congestion,High,True
INC_001189,TRN_134,Badkhal Mor,2026-03-03 18:52:00,23,Door Issue,High,True
INC_001190,TRN_160,Hauz Khas,2026-03-21 14:50:00,10,Passenger Congestion,Medium,True
INC_001191,TRN_190,AIIMS,2026-03-30 12:54:00,4,Power Failure,Low,True
INC_001192,TRN_159,Greater Kailash,2026-03-15 09:15:00,22,Signal Failure,High,True
INC_001193,TRN_061,Shaheed Sthal,2026-03-30 12:48:00,3,Door Issue,Low,True
INC_001194,TRN_089,Millennium City Centre Gurugram,2026-03-01 14:34:00,11,Signal Failure,Medium,True
INC_001195,TRN_051,Keshav Puram,2026-03-09 10:40:00,27,Track Maintenance,High,True
INC_001196,TRN_164,Jhandewalan,2026-03-08 16:05:00,28,Passenger Congestion,High,True
INC_001197,TRN_078,Mansarovar Park,2026-03-04 06:56:00,33,Power Failure,Critical,True
INC_001198,TRN_188,Azadpur,2026-03-24 13:21:00,42,Track Maintenance,Critical,True
INC_001199,TRN_163,Akshardham,2026-03-21 07:49:00,29,Medical Emergency,High,True
INC_001200,TRN_182,Okhla Vihar,2026-03-15 19:35:00,32,Track Maintenance,Critical,True
INC_001201,TRN_018,IIT Delhi,2026-03-12 20:11:00,38,Signal Failure,Critical,True
INC_001202,TRN_127,Noida Sector 18,2026-03-16 07:06:00,10,Signal Failure,Medium,False
INC_001203,TRN_058,Mansarovar Park,2026-03-17 13:52:00,35,Track Maintenance,Critical,False
INC_001204,TRN_083,Kanhaiya Nagar,2026-03-04 06:44:00,15,Power Failure,High,True
INC_001205,TRN_045,Rajouri Garden,2026-03-28 10:23:00,17,Door Issue,High,True
INC_001206,TRN_164,Akshardham,2026-03-18 12:15:00,28,Power Failure,High,True
INC_001207,TRN_165,Central Secretariat,2026-03-16 11:23:00,5,Passenger Congestion,Medium,True
INC_001208,TRN_170,Rithala,2026-03-06 10:58:00,42,Track Maintenance,Critical,True
INC_001209,TRN_199,Greater Kailash,2026-03-04 08:58:00,33,Signal Failure,Critical,True
INC_001210,TRN_024,Dilli Haat - INA,2026-03-21 19:14:00,37,Door Issue,Critical,True
INC_001211,TRN_023,Karkarduma Court,2026-03-03 16:14:00,24,Signal Failure,High,True
INC_001212,TRN_149,Terminal 1 IGI Airport,2026-03-29 17:09:00,38,Track Maintenance,Critical,True
INC_001213,TRN_159,Dabri Mor - Janakpuri South,2026-03-19 21:46:00,37,Passenger Congestion,Critical,True
INC_001214,TRN_131,Khan Market,2026-03-10 17:28:00,5,Track Maintenance,Medium,True
INC_001215,TRN_163,Noida Electronic City,2026-03-26 08:54:00,11,Passenger Congestion,Medium,True
INC_001216,TRN_126,Panchsheel Park,2026-03-18 16:14:00,11,Door Issue,Medium,True
INC_001217,TRN_146,Badarpur Border,2026-03-03 16:29:00,14,Medical Emergency,Medium,True
INC_001218,TRN_142,Pul Bangash,2026-03-11 06:19:00,22,Door Issue,High,True
INC_001219,TRN_055,Shankar Vihar,2026-03-27 15:13:00,36,Door Issue,Critical,True
INC_001220,TRN_182,Sukhdev Vihar,2026-03-15 21:18:00,18,Passenger Congestion,High,True
INC_001221,TRN_092,Jhilmil,2026-03-15 22:20:00,43,Passenger Congestion,Critical,True
INC_001222,TRN_151,Jafrabad,2026-03-24 13:39:00,9,Signal Failure,Medium,True
INC_001223,TRN_125,Raj Bagh,2026-03-05 14:15:00,2,Track Maintenance,Low,True
INC_001224,TRN_051,Seelampur,2026-03-28 11:16:00,15,Door Issue,High,True
INC_001225,TRN_197,Hindon River,2026-03-26 13:41:00,10,Door Issue,Medium,True
INC_001226,TRN_166,Okhla Bird Sanctuary,2026-03-30 21:38:00,45,Power Failure,Critical,True
INC_001227,TRN_033,Arthala,2026-03-04 19:35:00,30,Power Failure,Critical,True
INC_001228,TRN_015,IP Extension,2026-03-09 08:24:00,43,Power Failure,Critical,True
INC_001229,TRN_024,IFFCO Chowk,2026-03-25 22:03:00,16,Signal Failure,High,True
INC_001230,TRN_093,Okhla Vihar,2026-03-22 22:47:00,40,Door Issue,Critical,True
INC_001231,TRN_156,Mayur Vihar Pocket 1,2026-03-20 18:11:00,5,Medical Emergency,Medium,True
INC_001232,TRN_113,Dilshad Garden,2026-03-26 15:17:00,26,Track Maintenance,High,True
INC_001233,TRN_067,Lal Quila,2026-03-01 15:16:00,26,Passenger Congestion,High,True
INC_001234,TRN_112,Dwarka Sector 12,2026-03-25 06:14:00,6,Door Issue,Medium,True
INC_001235,TRN_097,IFFCO Chowk,2026-03-12 07:51:00,39,Track Maintenance,Critical,True
INC_001236,TRN_108,Subhash Nagar,2026-03-28 16:14:00,20,Track Maintenance,High,True
INC_001237,TRN_136,Bata Chowk,2026-03-09 10:22:00,17,Medical Emergency,High,True
INC_001238,TRN_127,Noida Sector 52,2026-03-05 22:29:00,16,Power Failure,High,True
INC_001239,TRN_181,Maujpur - Babarpur,2026-03-09 14:44:00,11,Passenger Congestion,Medium,True
INC_001240,TRN_085,Sarita Vihar,2026-03-05 09:56:00,12,Power Failure,Medium,True
INC_001241,TRN_180,Shaheed Sthal,2026-03-01 15:48:00,34,Door Issue,Critical,True
INC_001242,TRN_139,Dabri Mor - Janakpuri South,2026-03-03 12:27:00,11,Door Issue,Medium,True
INC_001243,TRN_080,Pratap Nagar,2026-03-27 09:28:00,26,Door Issue,High,True
INC_001244,TRN_158,Sadar Bazar Cantonment,2026-03-23 20:01:00,13,Passenger Congestion,Medium,True
INC_001245,TRN_079,Qutab Minar,2026-03-30 16:49:00,41,Track Maintenance,Critical,True
INC_001246,TRN_102,Noida Sector 16,2026-03-03 14:41:00,14,Power Failure,Medium,True
INC_001247,TRN_192,Lal Quila,2026-03-29 22:33:00,23,Door Issue,High,True
INC_001248,TRN_166,Sukhdev Vihar,2026-03-05 10:22:00,17,Power Failure,High,True
INC_001249,TRN_007,Shyam Park,2026-03-04 11:06:00,14,Track Maintenance,Medium,True
INC_001250,TRN_105,Dwarka Sector 13,2026-03-01 20:33:00,19,Signal Failure,High,True
INC_001251,TRN_143,Saket,2026-03-28 14:23:00,2,Power Failure,Low,False
INC_001252,TRN_010,Dilli Haat - INA,2026-03-20 07:41:00,20,Track Maintenance,High,False
INC_001253,TRN_022,Badkhal Mor,2026-03-26 12:13:00,31,Track Maintenance,Critical,True
INC_001254,TRN_035,Arjan Garh,2026-03-17 22:49:00,3,Door Issue,Low,True
INC_001255,TRN_132,Supreme Court,2026-03-06 16:50:00,26,Track Maintenance,High,True
INC_001256,TRN_167,Dilshad Garden,2026-03-01 14:11:00,25,Power Failure,High,True
INC_001257,TRN_058,Arthala,2026-03-27 08:05:00,8,Passenger Congestion,Medium,True
INC_001258,TRN_111,Noida City Centre,2026-03-17 07:28:00,23,Passenger Congestion,High,True
INC_001259,TRN_006,East Azad Nagar,2026-03-22 12:11:00,18,Track Maintenance,High,True
INC_001260,TRN_195,Okhla Bird Sanctuary,2026-03-10 08:04:00,38,Medical Emergency,Critical,True
INC_001261,TRN_034,Tis Hazari,2026-03-19 10:49:00,35,Power Failure,Critical,True
INC_001262,TRN_076,Jangpura,2026-03-24 16:41:00,44,Medical Emergency,Critical,True
INC_001263,TRN_183,New Delhi,2026-03-04 07:08:00,36,Power Failure,Critical,True
INC_001264,TRN_099,Badarpur Border,2026-03-25 08:39:00,8,Passenger Congestion,Medium,True
INC_001265,TRN_181,East Vinod Nagar - Mayur Vihar-II,2026-03-13 08:31:00,9,Track Maintenance,Medium,True
INC_001266,TRN_161,South Extension,2026-03-19 15:42:00,17,Passenger Congestion,High,True
INC_001267,TRN_127,Noida Electronic City,2026-03-21 18:48:00,31,Signal Failure,Critical,True
INC_001268,TRN_055,Vasant Vihar,2026-03-29 18:14:00,44,Signal Failure,Critical,True
INC_001269,TRN_060,Jhilmil,2026-03-10 22:22:00,35,Door Issue,Critical,True
INC_001270,TRN_093,Okhla Vihar,2026-03-07 19:13:00,35,Passenger Congestion,Critical,True
INC_001271,TRN_080,Shyam Park,2026-03-08 20:45:00,22,Track Maintenance,High,True
INC_001272,TRN_118,Sarojini Nagar,2026-03-29 20:56:00,19,Signal Failure,High,True
INC_001273,TRN_134,Bata Chowk,2026-03-28 15:57:00,32,Passenger Congestion,Critical,True
INC_001274,TRN_026,Kashmere Gate,2026-03-04 09:02:00,14,Medical Emergency,Medium,True
INC_001275,TRN_075,R.K. Puram,2026-03-17 15:33:00,16,Door Issue,High,True
INC_001276,TRN_012,Raj Bagh,2026-03-30 16:55:00,21,Track Maintenance,High,False
INC_001277,TRN_161,Rajouri Garden,2026-03-08 21:22:00,27,Power Failure,High,False
INC_001278,TRN_040,Panchsheel Park,2026-03-21 17:08:00,8,Power Failure,Medium,True
INC_001279,TRN_073,Central Secretariat,2026-03-10 13:51:00,15,Medical Emergency,High,True
INC_001280,TRN_039,Malviya Nagar,2026-03-02 17:34:00,38,Medical Emergency,Critical,True
INC_001281,TRN_065,Jasola Vihar Shaheen Bagh,2026-03-20 09:25:00,15,Signal Failure,High,True
INC_001282,TRN_013,Kashmere Gate,2026-03-27 07:19:00,6,Power Failure,Medium,True
INC_001283,TRN_192,Mandi House,2026-03-23 16:13:00,12,Power Failure,Medium,True
INC_001284,TRN_060,Major Mohit Sharma Rajendra Nagar,2026-03-07 10:53:00,12,Medical Emergency,Medium,True
INC_001285,TRN_106,Azadpur,2026-03-16 06:00:00,32,Track Maintenance,Critical,True
INC_001286,TRN_184,Shahdara,2026-03-09 13:55:00,42,Medical Emergency,Critical,True
INC_001287,TRN_091,Palam,2026-03-27 19:28:00,18,Track Maintenance,High,True
INC_001288,TRN_193,Pitampura,2026-03-03 06:40:00,40,Medical Emergency,Critical,True
INC_001289,TRN_129,Azadpur,2026-03-29 10:51:00,27,Passenger Congestion,High,True
INC_001290,TRN_025,Malviya Nagar,2026-03-14 18:08:00,18,Track Maintenance,High,True
INC_001291,TRN_186,Dwarka Sector 12,2026-03-27 19:20:00,37,Medical Emergency,Critical,True
INC_001292,TRN_014,"Rohini Sector 18, 19",2026-03-10 19:19:00,18,Door Issue,High,True
INC_001293,TRN_133,Kashmere Gate,2026-03-06 18:05:00,5,Door Issue,Medium,True
INC_001294,TRN_010,Haiderpur Badli Mor,2026-03-22 12:14:00,15,Power Failure,High,True
INC_001295,TRN_141,Tughlakabad,2026-03-02 22:48:00,30,Door Issue,Critical,True
INC_001296,TRN_071,Janpath,2026-03-08 22:49:00,42,Power Failure,Critical,False
INC_001297,TRN_049,Dwarka Sector 8,2026-03-08 15:10:00,22,Power Failure,High,True
INC_001298,TRN_159,Terminal 1 IGI Airport,2026-03-13 14:32:00,16,Track Maintenance,High,True
INC_001299,TRN_038,Rohini East,2026-03-23 06:05:00,5,Passenger Congestion,Medium,True
INC_001300,TRN_160,Vidhan Sabha,2026-03-27 22:52:00,16,Medical Emergency,High,True
INC_001301,TRN_091,Vasant Vihar,2026-03-30 19:14:00,23,Door Issue,High,True
INC_001302,TRN_195,Kalindi Kunj,2026-03-14 15:41:00,23,Door Issue,High,True
INC_001303,TRN_091,Terminal 1 IGI Airport,2026-03-02 06:33:00,21,Track Maintenance,High,True
INC_001304,TRN_012,Inderlok,2026-03-20 14:26:00,13,Door Issue,Medium,True
INC_001305,TRN_052,Govind Puri,2026-03-01 17:49:00,24,Medical Emergency,High,True
INC_001306,TRN_140,Mayur Vihar Pocket 1,2026-03-12 12:42:00,39,Passenger Congestion,Critical,True
INC_001307,TRN_192,Kashmere Gate,2026-03-01 16:44:00,22,Medical Emergency,High,True
INC_001308,TRN_152,Dwarka Sector 12,2026-03-30 18:41:00,45,Power Failure,Critical,True
INC_001309,TRN_092,Shastri Park,2026-03-08 14:02:00,19,Track Maintenance,High,True
INC_001310,TRN_031,Terminal 1 IGI Airport,2026-03-18 17:33:00,23,Passenger Congestion,High,True
INC_001311,TRN_179,Mayur Vihar-I,2026-03-24 20:39:00,3,Track Maintenance,Low,True
INC_001312,TRN_132,Noida Sector 62,2026-03-22 07:46:00,14,Power Failure,Medium,False
INC_001313,TRN_024,Guru Dronacharya,2026-03-17 15:20:00,22,Medical Emergency,High,True
INC_001314,TRN_041,Shiv Vihar,2026-03-16 08:49:00,8,Door Issue,Medium,True
INC_001315,TRN_091,Kalindi Kunj,2026-03-17 19:57:00,12,Track Maintenance,Medium,True
INC_001316,TRN_110,Hazrat Nizamuddin,2026-03-23 18:11:00,28,Signal Failure,High,True
INC_001317,TRN_157,NHPC Chowk,2026-03-11 14:41:00,19,Medical Emergency,High,True
INC_001318,TRN_127,Ramesh Nagar,2026-03-27 17:13:00,27,Power Failure,High,True
INC_001319,TRN_110,Netaji Subhash Place,2026-03-21 06:52:00,35,Track Maintenance,Critical,True
INC_001320,TRN_195,Munirka,2026-03-05 06:36:00,15,Track Maintenance,High,True
INC_001321,TRN_142,Rohini East,2026-03-09 17:08:00,11,Medical Emergency,Medium,True
INC_001322,TRN_048,Vishwa Vidyalaya,2026-03-08 18:23:00,43,Signal Failure,Critical,True
INC_001323,TRN_008,Terminal 1 IGI Airport,2026-03-27 14:35:00,26,Signal Failure,High,True
INC_001324,TRN_008,IIT Delhi,2026-03-04 14:56:00,8,Medical Emergency,Medium,True
INC_001325,TRN_017,Bata Chowk,2026-03-09 18:21:00,5,Door Issue,Medium,True
INC_001326,TRN_009,Welcome,2026-03-18 07:02:00,28,Passenger Congestion,High,True
INC_001327,TRN_009,Shyam Park,2026-03-30 07:10:00,24,Passenger Congestion,High,True
INC_001328,TRN_031,Nehru Enclave,2026-03-20 09:48:00,43,Signal Failure,Critical,True
INC_001329,TRN_052,Lal Quila,2026-03-29 08:55:00,2,Passenger Congestion,Low,True
INC_001330,TRN_085,NHPC Chowk,2026-03-21 18:41:00,20,Passenger Congestion,High,True
INC_001331,TRN_033,Major Mohit Sharma Rajendra Nagar,2026-03-16 18:17:00,39,Track Maintenance,Critical,True
INC_001332,TRN_054,Delhi Cantt,2026-03-11 07:00:00,4,Passenger Congestion,Low,True
INC_001333,TRN_128,Nehru Enclave,2026-03-17 13:55:00,14,Power Failure,Medium,True
INC_001334,TRN_092,Mohan Nagar,2026-03-18 19:15:00,45,Medical Emergency,Critical,True
INC_001335,TRN_046,Kanhaiya Nagar,2026-03-02 14:47:00,44,Medical Emergency,Critical,True
INC_001336,TRN_047,R.K. Puram,2026-03-24 09:02:00,12,Passenger Congestion,Medium,True
INC_001337,TRN_161,Karkarduma,2026-03-14 16:55:00,18,Track Maintenance,High,True
INC_001338,TRN_001,Kohat Enclave,2026-03-19 20:00:00,11,Signal Failure,Medium,True
INC_001339,TRN_058,Kohat Enclave,2026-03-25 13:22:00,28,Medical Emergency,High,True
INC_001340,TRN_172,Bata Chowk,2026-03-11 17:42:00,23,Track Maintenance,High,True
INC_001341,TRN_039,MG Road,2026-03-23 14:01:00,21,Signal Failure,High,True
INC_001342,TRN_170,Kanhaiya Nagar,2026-03-19 06:44:00,9,Door Issue,Medium,True
INC_001343,TRN_178,Moolchand,2026-03-12 07:32:00,35,Power Failure,Critical,True
INC_001344,TRN_034,Mohan Nagar,2026-03-08 11:46:00,8,Power Failure,Medium,True
INC_001345,TRN_055,Vasant Vihar,2026-03-04 12:06:00,17,Passenger Congestion,High,True
INC_001346,TRN_066,Jama Masjid,2026-03-23 09:40:00,18,Passenger Congestion,High,True
INC_001347,TRN_073,Central Secretariat,2026-03-14 12:00:00,25,Track Maintenance,High,True
INC_001348,TRN_180,Hindon River,2026-03-05 19:33:00,34,Passenger Congestion,Critical,True
INC_001349,TRN_002,Kanhaiya Nagar,2026-03-01 15:02:00,28,Power Failure,High,False
INC_001350,TRN_051,Shahdara,2026-03-03 22:05:00,7,Passenger Congestion,Medium,True
INC_001351,TRN_028,Noida Electronic City,2026-03-23 16:49:00,26,Passenger Congestion,High,False
INC_001352,TRN_082,Govind Puri,2026-03-09 16:56:00,18,Track Maintenance,High,True
INC_001353,TRN_103,Jhilmil,2026-03-07 06:29:00,30,Track Maintenance,Critical,True
INC_001354,TRN_166,Palam,2026-03-28 16:58:00,33,Medical Emergency,Critical,True
INC_001355,TRN_124,Hindon River,2026-03-24 16:46:00,28,Track Maintenance,High,True
INC_001356,TRN_048,Azadpur,2026-03-25 22:02:00,5,Passenger Congestion,Medium,True
INC_001357,TRN_194,Patel Chowk,2026-03-18 22:22:00,34,Power Failure,Critical,True
INC_001358,TRN_114,Qutab Minar,2026-03-16 18:28:00,11,Signal Failure,Medium,True
INC_001359,TRN_014,IFFCO Chowk,2026-03-29 18:48:00,17,Medical Emergency,High,True
INC_001360,TRN_160,Central Secretariat,2026-03-27 17:54:00,27,Door Issue,High,True
INC_001361,TRN_152,Dwarka Sector 9,2026-03-15 14:30:00,21,Track Maintenance,High,True
INC_001362,TRN_152,Kirti Nagar,2026-03-01 15:03:00,32,Passenger Congestion,Critical,True
INC_001363,TRN_023,Vinobapuri,2026-03-28 12:26:00,10,Door Issue,Medium,True
INC_001364,TRN_093,Jasola Vihar Shaheen Bagh,2026-03-22 20:06:00,7,Medical Emergency,Medium,True
INC_001365,TRN_028,Barakhamba Road,2026-03-16 06:46:00,27,Medical Emergency,High,True
INC_001366,TRN_164,Uttam Nagar,2026-03-08 20:40:00,23,Track Maintenance,High,False
INC_001367,TRN_061,Inderlok,2026-03-23 12:41:00,40,Power Failure,Critical,True
INC_001368,TRN_078,Shastri Park,2026-03-26 18:05:00,42,Passenger Congestion,Critical,True
INC_001369,TRN_120,Janakpuri West,2026-03-05 10:52:00,38,Power Failure,Critical,True
INC_001370,TRN_176,Mandi House,2026-03-17 12:45:00,41,Door Issue,Critical,True
INC_001371,TRN_033,Tis Hazari,2026-03-12 22:12:00,42,Medical Emergency,Critical,True
INC_001372,TRN_100,Raj Bagh,2026-03-02 18:33:00,3,Passenger Congestion,Low,True
INC_001373,TRN_044,Rohini East,2026-03-17 19:47:00,20,Track Maintenance,High,True
INC_001374,TRN_039,Patel Chowk,2026-03-30 19:05:00,36,Signal Failure,Critical,True
INC_001375,TRN_112,New Ashok Nagar,2026-03-21 08:11:00,2,Medical Emergency,Low,True
INC_001376,TRN_119,Jafrabad,2026-03-12 22:00:00,29,Power Failure,High,True
INC_001377,TRN_045,Dwarka Sector 14,2026-03-16 06:17:00,26,Track Maintenance,High,True
INC_001378,TRN_113,Shastri Park,2026-03-03 22:02:00,33,Power Failure,Critical,True
INC_001379,TRN_144,MG Road,2026-03-21 07:20:00,30,Track Maintenance,Critical,True
INC_001380,TRN_003,South Extension,2026-03-07 06:34:00,42,Signal Failure,Critical,True
INC_001381,TRN_112,New Ashok Nagar,2026-03-17 09:45:00,42,Medical Emergency,Critical,True
INC_001382,TRN_085,NHPC Chowk,2026-03-11 08:45:00,28,Door Issue,High,True
INC_001383,TRN_049,Dwarka Sector 8,2026-03-02 11:36:00,45,Power Failure,Critical,True
INC_001384,TRN_141,Sant Surdas (Sihi),2026-03-15 19:30:00,6,Passenger Congestion,Medium,True
INC_001385,TRN_137,Shaheed Nagar,2026-03-12 11:21:00,43,Power Failure,Critical,True
INC_001386,TRN_151,Bhikaji Cama Place,2026-03-24 12:14:00,30,Signal Failure,Critical,True
INC_001387,TRN_093,Jamia Millia Islamia,2026-03-30 08:08:00,40,Track Maintenance,Critical,True
INC_001388,TRN_144,Millennium City Centre Gurugram,2026-03-05 20:30:00,3,Power Failure,Low,True
INC_001389,TRN_007,Tis Hazari,2026-03-27 17:05:00,28,Medical Emergency,High,True
INC_001390,TRN_087,Rohini East,2026-03-20 22:51:00,29,Door Issue,High,True
INC_001391,TRN_151,Vinobapuri,2026-03-06 13:27:00,23,Passenger Congestion,High,True
INC_001392,TRN_122,Lajpat Nagar,2026-03-22 21:48:00,44,Door Issue,Critical,True
INC_001393,TRN_045,Uttam Nagar West,2026-03-30 14:48:00,8,Power Failure,Medium,True
INC_001394,TRN_153,Rajouri Garden,2026-03-09 07:44:00,9,Passenger Congestion,Medium,True
INC_001395,TRN_177,Munirka,2026-03-01 13:42:00,19,Door Issue,High,True
INC_001396,TRN_035,Udyog Bhawan,2026-03-11 16:15:00,36,Door Issue,Critical,True
INC_001397,TRN_079,Samaypur Badli,2026-03-14 18:37:00,34,Door Issue,Critical,True
INC_001398,TRN_061,Netaji Subhash Place,2026-03-14 11:01:00,26,Passenger Congestion,High,True
INC_001399,TRN_145,Central Secretariat,2026-03-09 08:39:00,21,Power Failure,High,True
INC_001400,TRN_067,Jasola Apollo,2026-03-10 11:44:00,15,Signal Failure,High,True
INC_001401,TRN_119,South Extension,2026-03-08 22:09:00,3,Signal Failure,Low,True
INC_001402,TRN_042,Botanical Garden,2026-03-22 20:10:00,2,Passenger Congestion,Low,True
INC_001403,TRN_135,Bata Chowk,2026-03-14 09:19:00,26,Door Issue,High,True
INC_001404,TRN_051,Rohini East,2026-03-19 17:34:00,22,Passenger Congestion,High,True
INC_001405,TRN_177,Nehru Enclave,2026-03-16 15:34:00,40,Passenger Congestion,Critical,True
INC_001406,TRN_120,Sadar Bazar Cantonment,2026-03-18 07:28:00,30,Medical Emergency,Critical,True
INC_001407,TRN_080,Major Mohit Sharma Rajendra Nagar,2026-03-03 20:40:00,38,Power Failure,Critical,True
INC_001408,TRN_070,Jasola Apollo,2026-03-30 08:32:00,39,Passenger Congestion,Critical,True
INC_001409,TRN_012,Rohini West,2026-03-19 20:42:00,20,Door Issue,High,True
INC_001410,TRN_121,Nawada,2026-03-30 12:32:00,44,Medical Emergency,Critical,True
INC_001411,TRN_131,Raja Nahar Singh,2026-03-30 06:07:00,2,Track Maintenance,Low,True
INC_001412,TRN_091,Greater Kailash,2026-03-12 21:59:00,44,Medical Emergency,Critical,True
INC_001413,TRN_150,Delhi Cantt,2026-03-11 15:22:00,27,Track Maintenance,High,True
INC_001414,TRN_051,Shaheed Nagar,2026-03-08 16:59:00,31,Door Issue,Critical,True
INC_001415,TRN_170,Kanhaiya Nagar,2026-03-20 18:35:00,16,Track Maintenance,High,False
INC_001416,TRN_156,Shiv Vihar,2026-03-30 09:59:00,15,Track Maintenance,High,True
INC_001417,TRN_158,IIT Delhi,2026-03-14 09:09:00,20,Door Issue,High,True
INC_001418,TRN_147,Dabri Mor - Janakpuri South,2026-03-28 22:28:00,33,Medical Emergency,Critical,True
INC_001419,TRN_177,Shankar Vihar,2026-03-20 07:30:00,43,Passenger Congestion,Critical,True
INC_001420,TRN_018,Okhla Bird Sanctuary,2026-03-05 14:32:00,41,Door Issue,Critical,True
INC_001421,TRN_107,IP Extension,2026-03-04 10:08:00,15,Door Issue,High,True
INC_001422,TRN_129,Green Park,2026-03-30 09:17:00,5,Door Issue,Medium,True
INC_001423,TRN_050,Kalkaji Mandir,2026-03-29 07:04:00,29,Passenger Congestion,High,True
INC_001424,TRN_168,ESI Basaidarapur,2026-03-29 18:23:00,21,Medical Emergency,High,True
INC_001425,TRN_127,Dwarka Sector 14,2026-03-14 13:14:00,33,Passenger Congestion,Critical,True
INC_001426,TRN_105,Karol Bagh,2026-03-04 13:27:00,44,Signal Failure,Critical,True
INC_001427,TRN_112,Akshardham,2026-03-28 15:07:00,16,Power Failure,High,True
INC_001428,TRN_187,Mansarovar Park,2026-03-06 19:21:00,15,Passenger Congestion,High,True
INC_001429,TRN_004,Sir M. Vishveshwaraya Moti Bagh,2026-03-15 18:02:00,43,Door Issue,Critical,True
INC_001430,TRN_015,Sarojini Nagar,2026-03-08 14:13:00,42,Track Maintenance,Critical,True
INC_001431,TRN_116,Kirti Nagar,2026-03-28 16:15:00,27,Signal Failure,High,True
INC_001432,TRN_004,Vinobapuri,2026-03-01 21:45:00,40,Track Maintenance,Critical,True
INC_001433,TRN_149,Palam,2026-03-08 07:36:00,40,Door Issue,Critical,True
INC_001434,TRN_124,Shastri Park,2026-03-15 15:47:00,6,Signal Failure,Medium,True
