transaction_id,date,time,day,from_station,to_station,line,fare,payment_mode,card_type,passenger_type,is_holiday,trip_duration_min
TXN-000205,2026-01-08,18:00,Thursday,MG Road,INA,Yellow Line,18.0,Smart Card,Regular,Regular,0,26
TXN-000206,2026-02-06,23:00,Friday,Mandi House,Arjan Garh,Blue Line,22.5,Smart Card,Student,Student,0,58
TXN-000207,2026-01-15,09:45,Thursday,Keshav Puram,Rohini East,Red Line,30.0,QR Code,Senior Citizen,Senior Citizen,0,24
TXN-000208,2026-02-06,09:45,Friday,Dwarka Sector 8,Model Town,Blue Line,60.0,Token,Student,Student,0,40
TXN-000209,2026-02-27,16:45,Friday,Sarai,NHPC Chowk,Violet Line,50.0,National Common Mobility Card,Regular,Regular,0,46
TXN-000210,2026-02-20,13:15,Friday,Chandni Chowk,Arjan Garh,Yellow Line,30.0,Token,Differently Abled,Differently Abled,0,30
TXN-000211,2026-01-08,10:15,Thursday,Race Course,Jasola Apollo,Yellow Line,22.5,Smart Card,Student,Student,0,41
TXN-000212,2026-01-05,07:00,Monday,Mohan Estate,Yamuna Bank,Violet Line,22.5,Smart Card,Student,Student,0,6
TXN-000213,2026-02-08,08:30,Sunday,Rajdhani Park,Haiderpur Badli Mor,Green Line,15.0,National Common Mobility Card,Regular,Regular,1,69
TXN-000214,2026-02-09,13:45,Monday,Kalkaji Mandir,Ghitorni,Violet Line,45.0,Smart Card,Female,Female,0,18
TXN-000215,2026-01-16,12:15,Friday,Old Faridabad,Rohini East,Violet Line,9.0,Smart Card,Regular,Regular,0,47
TXN-000216,2026-01-12,16:45,Monday,Welcome,Pulbangash,Red Line,22.5,Smart Card,Senior Citizen,Senior Citizen,0,41
TXN-000217,2026-02-18,18:45,Wednesday,Madipur,Haiderpur Badli Mor,Green Line,50.0,National Common Mobility Card,Regular,Regular,0,65
TXN-000218,2026-01-20,09:15,Tuesday,Noida City Centre,Jahangirpuri,Blue Line,22.5,Smart Card,Student,Student,0,39
TXN-000219,2026-01-06,08:30,Tuesday,Neelam Chowk Ajronda,ITO,Violet Line,10.0,Token,Student,Student,0,24
TXN-000220,2026-02-22,11:30,Sunday,Jor Bagh,Samaypur Badli,Yellow Line,10.0,Token,Female,Female,1,60
TXN-000221,2026-02-16,12:30,Monday,Kailash Colony,Jama Masjid,Violet Line,22.5,Smart Card,Regular,Regular,0,56
TXN-000222,2026-01-16,19:45,Friday,Yamuna Bank,Barakhamba Road,Blue Line,13.5,Smart Card,Senior Citizen,Senior Citizen,0,33
TXN-000223,2026-02-01,09:30,Sunday,Qutab Minar,Karol Bagh,Yellow Line,15.0,Token,Female,Female,1,47
TXN-000224,2026-01-10,05:15,Saturday,Dilshad Garden,HUDA City Centre,Red Line,60.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,50
TXN-000225,2026-01-04,15:30,Sunday,IFFCO Chowk,Pitampura,Yellow Line,36.0,Smart Card,Student,Student,1,66
TXN-000226,2026-01-28,08:45,Wednesday,Nehru Place,Moolchand,Violet Line,10.0,National Common Mobility Card,Female,Female,0,17
TXN-000227,2026-01-09,07:30,Friday,Shahdara,Noida Sector 16,Red Line,25.0,Token,Senior Citizen,Senior Citizen,0,8
TXN-000228,2026-02-07,10:15,Saturday,Pragati Maidan,Chawri Bazar,Blue Line,9.0,Smart Card,Female,Female,0,5
TXN-000229,2026-01-24,09:30,Saturday,Rajdhani Park,Punjabi Bagh,Green Line,50.0,Token,Student,Student,0,19
TXN-000230,2026-01-21,10:00,Wednesday,Rajdhani Park,ITO,Green Line,10.0,Token,Regular,Regular,0,15
TXN-000231,2026-02-04,08:15,Wednesday,Noida Sector 15,NHPC Chowk,Blue Line,40.0,Token,Student,Student,0,52
TXN-000232,2026-01-02,11:00,Friday,Ramesh Nagar,Guru Dronacharya,Blue Line,9.0,Smart Card,Regular,Regular,0,41
TXN-000233,2026-01-15,12:30,Thursday,Jor Bagh,Keshav Puram,Yellow Line,50.0,QR Code,Senior Citizen,Senior Citizen,0,47
TXN-000234,2026-02-14,17:30,Saturday,Yamuna Bank,Peeragarhi,Blue Line,45.0,Smart Card,Female,Female,0,40
TXN-000235,2026-01-11,10:45,Sunday,Escorts Mujesar,Chawri Bazar,Violet Line,36.0,Smart Card,Regular,Regular,1,72
TXN-000236,2026-02-17,12:15,Tuesday,HUDA City Centre,Hauz Khas,Yellow Line,50.0,Token,Student,Student,0,40
TXN-000237,2026-01-30,16:00,Friday,Paschim Vihar East,Ashok Park Main,Green Line,13.5,Smart Card,Regular,Regular,0,43
TXN-000238,2026-01-13,08:30,Tuesday,Madipur,Udyog Nagar,Green Line,13.5,Smart Card,Female,Female,0,72
TXN-000239,2026-02-23,17:00,Monday,Kailash Colony,Kanhaiya Nagar,Violet Line,13.5,Smart Card,Regular,Regular,0,26
TXN-000240,2026-02-23,12:45,Monday,Bata Chowk,HUDA City Centre,Violet Line,10.0,Token,Regular,Regular,0,46
TXN-000241,2026-01-08,17:00,Thursday,Guru Dronacharya,Rajouri Garden,Yellow Line,27.0,Smart Card,Senior Citizen,Senior Citizen,0,64
TXN-000242,2026-02-08,15:15,Sunday,Dwarka Sector 21,Jahangirpuri,Blue Line,15.0,Token,Student,Student,1,51
TXN-000243,2026-02-18,17:15,Wednesday,ITO,Escorts Mujesar,Violet Line,9.0,Smart Card,Regular,Regular,0,39
TXN-000244,2026-01-28,08:30,Wednesday,Brigadier Hoshiar Singh,Noida Sector 15,Green Line,40.0,Token,Regular,Regular,0,29
TXN-000245,2026-01-02,09:30,Friday,Punjabi Bagh,Dwarka,Green Line,18.0,Smart Card,Regular,Regular,0,45
TXN-000246,2026-02-18,05:45,Wednesday,Mewala Maharajpur,Kanhaiya Nagar,Violet Line,20.0,Token,Regular,Regular,0,36
TXN-000247,2026-02-08,17:45,Sunday,Seelampur,Sarita Vihar,Red Line,10.0,Token,Regular,Regular,1,74
TXN-000248,2026-02-10,14:00,Tuesday,Keshav Puram,Model Town,Red Line,15.0,Token,Regular,Regular,0,36
TXN-000249,2026-01-21,09:45,Wednesday,Khan Market,Nangloi Railway Station,Violet Line,36.0,Smart Card,Regular,Regular,0,74
TXN-000250,2026-01-02,22:15,Friday,Satguru Ram Singh Marg,Pitampura,Green Line,20.0,QR Code,Regular,Regular,0,12
TXN-000251,2026-01-22,13:45,Thursday,Neelam Chowk Ajronda,Paschim Vihar West,Violet Line,30.0,Token,Regular,Regular,0,66
TXN-000252,2026-01-30,11:45,Friday,Chandni Chowk,Dwarka,Yellow Line,60.0,Token,Senior Citizen,Senior Citizen,0,20
TXN-000253,2026-01-30,09:45,Friday,Uttam Nagar East,Seelampur,Blue Line,40.0,Tourist Card,Female,Female,0,69
TXN-000254,2026-02-26,15:45,Thursday,Nehru Place,GTB Nagar,Violet Line,15.0,QR Code,Female,Female,1,20
TXN-000255,2026-01-12,17:15,Monday,Chhattarpur,Jahangirpuri,Yellow Line,9.0,Smart Card,Regular,Regular,0,6
TXN-000256,2026-01-27,09:00,Tuesday,Noida Sector 16,Nangloi,Blue Line,22.5,Smart Card,Female,Female,0,59
TXN-000257,2026-01-06,19:30,Tuesday,Civil Lines,Race Course,Yellow Line,25.0,National Common Mobility Card,Regular,Regular,0,53
TXN-000258,2026-02-11,12:00,Wednesday,Indraprastha,Hauz Khas,Blue Line,60.0,Token,Senior Citizen,Senior Citizen,0,71
TXN-000259,2026-01-16,08:15,Friday,Noida City Centre,Civil Lines,Blue Line,27.0,Smart Card,Regular,Regular,0,39
TXN-000260,2026-01-18,19:15,Sunday,Brigadier Hoshiar Singh,Guru Dronacharya,Green Line,13.5,Smart Card,Female,Female,1,40
TXN-000261,2026-01-31,11:15,Saturday,Peeragarhi,Lal Quila,Green Line,36.0,Smart Card,Student,Student,0,45
TXN-000262,2026-01-06,08:00,Tuesday,Saket,Barakhamba Road,Yellow Line,27.0,Smart Card,Regular,Regular,0,72
TXN-000263,2026-02-14,12:45,Saturday,Rohini Sector 18,Rajouri Garden,Yellow Line,30.0,National Common Mobility Card,Female,Female,0,64
TXN-000264,2026-01-06,05:30,Tuesday,Adarsh Nagar,Model Town,Yellow Line,45.0,Smart Card,Regular,Regular,0,38
TXN-000265,2026-01-10,08:15,Saturday,Central Secretariat,Kirti Nagar,Yellow Line,30.0,Token,Regular,Regular,0,13
TXN-000266,2026-02-04,07:45,Wednesday,Mohan Estate,Tis Hazari,Violet Line,18.0,Smart Card,Student,Student,0,8
TXN-000267,2026-01-04,23:00,Sunday,Sarita Vihar,Seelampur,Violet Line,22.5,Smart Card,Student,Student,1,42
TXN-000268,2026-02-08,16:00,Sunday,Vidhan Sabha,Moolchand,Yellow Line,40.0,Token,Regular,Regular,1,31
TXN-000269,2026-01-28,11:30,Wednesday,Sarita Vihar,Qutab Minar,Violet Line,27.0,Smart Card,Regular,Regular,0,25
TXN-000270,2026-02-23,17:00,Monday,Brigadier Hoshiar Singh,Raja Nahar Singh,Green Line,13.5,Smart Card,Student,Student,0,17
TXN-000271,2026-01-21,18:00,Wednesday,Punjabi Bagh,Lajpat Nagar,Green Line,13.5,Smart Card,Regular,Regular,0,64
TXN-000272,2026-01-11,11:45,Sunday,MG Road,Welcome,Yellow Line,13.5,Smart Card,Female,Female,1,56
TXN-000273,2026-01-29,11:00,Thursday,Jasola Apollo,Chawri Bazar,Violet Line,10.0,Tourist Card,Senior Citizen,Senior Citizen,0,13
TXN-000274,2026-02-10,16:45,Tuesday,Kashmere Gate,Harkesh Nagar Okhla,Yellow Line,10.0,QR Code,Regular,Regular,0,64
TXN-000275,2026-02-09,11:30,Monday,Yamuna Bank,Inderlok,Blue Line,60.0,National Common Mobility Card,Student,Student,0,21
TXN-000276,2026-01-23,12:30,Friday,Neelam Chowk Ajronda,INA,Violet Line,25.0,Token,Student,Student,0,47
TXN-000277,2026-01-01,07:45,Thursday,Samaypur Badli,Govindpuri,Yellow Line,10.0,Tourist Card,Senior Citizen,Senior Citizen,0,62
TXN-000278,2026-01-31,09:30,Saturday,Kohat Enclave,Civil Lines,Red Line,20.0,Token,Regular,Regular,0,62
TXN-000279,2026-01-05,12:15,Monday,Rohini Sector 18,Barakhamba Road,Yellow Line,54.0,Smart Card,Regular,Regular,0,12
TXN-000280,2026-02-09,14:15,Monday,Patel Chowk,Khan Market,Yellow Line,18.0,Smart Card,Student,Student,0,45
TXN-000281,2026-01-25,12:15,Sunday,Udyog Nagar,Brigadier Hoshiar Singh,Green Line,27.0,Smart Card,Regular,Regular,1,6
TXN-000282,2026-02-23,11:45,Monday,Rohini East,Delhi Gate,Red Line,60.0,Token,Regular,Regular,0,14
TXN-000283,2026-01-15,08:15,Thursday,MG Road,Noida Sector 15,Yellow Line,9.0,Smart Card,Student,Student,0,26
TXN-000284,2026-02-21,09:00,Saturday,Kailash Colony,INA,Violet Line,20.0,National Common Mobility Card,Student,Student,0,36
TXN-000285,2026-01-30,18:00,Friday,Chandni Chowk,Shastri Nagar,Yellow Line,45.0,Smart Card,Senior Citizen,Senior Citizen,0,25
TXN-000286,2026-01-08,17:15,Thursday,Badkhal Mor,Govindpuri,Violet Line,22.5,Smart Card,Regular,Regular,0,26
TXN-000287,2026-02-12,09:45,Thursday,Harkesh Nagar Okhla,Chawri Bazar,Violet Line,13.5,Smart Card,Student,Student,0,56
TXN-000288,2026-01-27,20:30,Tuesday,Uttam Nagar East,Ghitorni,Blue Line,54.0,Smart Card,Regular,Regular,0,41
TXN-000289,2026-02-02,11:30,Monday,Welcome,Dwarka Sector 21,Red Line,50.0,Token,Female,Female,0,29
TXN-000290,2026-02-06,08:15,Friday,Malviya Nagar,Delhi Gate,Yellow Line,54.0,Smart Card,Senior Citizen,Senior Citizen,0,69
TXN-000291,2026-01-04,07:45,Sunday,Moti Nagar,Shastri Park,Blue Line,13.5,Smart Card,Student,Student,1,50
TXN-000292,2026-02-08,14:15,Sunday,Janpath,Udyog Bhawan,Violet Line,30.0,Token,Student,Student,1,62
TXN-000293,2026-02-23,18:15,Monday,Chhattarpur,Indraprastha,Yellow Line,27.0,Smart Card,Regular,Regular,0,74
TXN-000294,2026-02-25,11:15,Wednesday,Ashok Park Main,Tughlakabad,Green Line,30.0,Token,Senior Citizen,Senior Citizen,0,30
TXN-000295,2026-02-06,15:15,Friday,Seelampur,Sector 28,Red Line,27.0,Smart Card,Regular,Regular,0,64
TXN-000296,2026-02-26,10:00,Thursday,Yamuna Bank,Netaji Subhash Place,Blue Line,25.0,Token,Senior Citizen,Senior Citizen,1,62
TXN-000297,2026-02-24,16:45,Tuesday,Govindpuri,Indraprastha,Violet Line,40.0,QR Code,Regular,Regular,0,64
TXN-000298,2026-01-19,11:15,Monday,Pratap Nagar,GTB Nagar,Red Line,54.0,Smart Card,Senior Citizen,Senior Citizen,0,35
TXN-000299,2026-02-05,12:45,Thursday,Kalkaji Mandir,Sarita Vihar,Violet Line,36.0,Smart Card,Regular,Regular,0,22
TXN-000300,2026-02-21,07:45,Saturday,Karol Bagh,Old Faridabad,Blue Line,10.0,National Common Mobility Card,Student,Student,0,21
TXN-000301,2026-01-06,14:45,Tuesday,Karol Bagh,Rajouri Garden,Blue Line,45.0,Smart Card,Differently Abled,Differently Abled,0,13
TXN-000302,2026-01-26,13:00,Monday,Vidhan Sabha,Model Town,Yellow Line,13.5,Smart Card,Regular,Regular,1,74
TXN-000303,2026-01-17,19:30,Saturday,Vishwavidyalaya,Dwarka Sector 21,Yellow Line,15.0,National Common Mobility Card,Regular,Regular,0,73
TXN-000304,2026-01-29,11:45,Thursday,Keshav Puram,Escorts Mujesar,Red Line,15.0,National Common Mobility Card,Senior Citizen,Senior Citizen,0,8
TXN-000305,2026-02-08,18:30,Sunday,AIIMS,Green Park,Yellow Line,9.0,Smart Card,Regular,Regular,1,50
TXN-000306,2026-02-13,08:30,Friday,Pulbangash,Govindpuri,Red Line,10.0,Tourist Card,Regular,Regular,0,34
TXN-000307,2026-01-22,09:30,Thursday,MG Road,Ramesh Nagar,Yellow Line,36.0,Smart Card,Regular,Regular,0,58
TXN-000308,2026-01-31,10:00,Saturday,Nehru Place,Kailash Colony,Violet Line,10.0,Token,Regular,Regular,0,61
TXN-000309,2026-01-21,12:00,Wednesday,Rajiv Chowk,Badkhal Mor,Blue Line,40.0,National Common Mobility Card,Regular,Regular,0,24
TXN-000310,2026-01-24,13:30,Saturday,Escorts Mujesar,Jor Bagh,Violet Line,13.5,Smart Card,Regular,Regular,0,61
TXN-000311,2026-02-06,21:15,Friday,Neelam Chowk Ajronda,Arjan Garh,Violet Line,45.0,Smart Card,Student,Student,0,23
TXN-000312,2026-02-20,20:45,Friday,Chandni Chowk,Mohan Estate,Yellow Line,9.0,Smart Card,Senior Citizen,Senior Citizen,0,37
TXN-000313,2026-01-17,21:00,Saturday,Saket,Haiderpur Badli Mor,Yellow Line,15.0,Token,Senior Citizen,Senior Citizen,0,53
TXN-000314,2026-01-17,14:15,Saturday,Nehru Place,Samaypur Badli,Violet Line,9.0,Smart Card,Regular,Regular,0,26
TXN-000315,2026-02-17,08:15,Tuesday,Saket,Delhi Gate,Yellow Line,60.0,Token,Senior Citizen,Senior Citizen,0,44
TXN-000316,2026-02-07,17:15,Saturday,Samaypur Badli,Moti Nagar,Yellow Line,20.0,QR Code,Regular,Regular,0,11
TXN-000317,2026-01-21,08:30,Wednesday,Nangloi Railway Station,Tis Hazari,Green Line,25.0,Token,Regular,Regular,0,18
TXN-000318,2026-01-27,19:45,Tuesday,Malviya Nagar,Haiderpur Badli Mor,Yellow Line,15.0,Token,Student,Student,0,7
TXN-000319,2026-01-08,09:15,Thursday,Vidhan Sabha,Samaypur Badli,Yellow Line,36.0,Smart Card,Regular,Regular,0,54
TXN-000320,2026-02-12,17:30,Thursday,Central Secretariat,Chawri Bazar,Yellow Line,13.5,Smart Card,Regular,Regular,0,45
TXN-000321,2026-02-05,09:45,Thursday,MG Road,Bata Chowk,Yellow Line,45.0,Smart Card,Female,Female,0,46
TXN-000322,2026-01-20,12:15,Tuesday,Badkhal Mor,Pitampura,Violet Line,18.0,Smart Card,Female,Female,0,44
TXN-000323,2026-02-07,08:00,Saturday,Yamuna Bank,Barakhamba Road,Blue Line,30.0,QR Code,Differently Abled,Differently Abled,0,8
TXN-000324,2026-01-30,14:15,Friday,Dwarka Sector 21,ITO,Blue Line,10.0,QR Code,Student,Student,0,20
TXN-000325,2026-01-01,10:30,Thursday,Vishwavidyalaya,Escorts Mujesar,Yellow Line,40.0,Token,Regular,Regular,0,63
TXN-000326,2026-02-24,08:00,Tuesday,Green Park,Arjan Garh,Yellow Line,9.0,Smart Card,Differently Abled,Differently Abled,0,30
TXN-000327,2026-01-05,20:45,Monday,Ramesh Nagar,Bata Chowk,Blue Line,25.0,National Common Mobility Card,Regular,Regular,0,64
TXN-000328,2026-02-13,21:15,Friday,Karol Bagh,Sikanderpur,Blue Line,22.5,Smart Card,Regular,Regular,0,7
TXN-000329,2026-01-12,09:15,Monday,Tughlakabad,Escorts Mujesar,Violet Line,25.0,QR Code,Regular,Regular,0,39
TXN-000330,2026-02-21,18:30,Saturday,Karol Bagh,Pratap Nagar,Blue Line,15.0,Token,Regular,Regular,0,26
TXN-000331,2026-01-17,18:30,Saturday,Rithala,Civil Lines,Red Line,20.0,Token,Regular,Regular,0,20
TXN-000332,2026-02-03,09:45,Tuesday,Haiderpur Badli Mor,Kashmere Gate,Yellow Line,45.0,Smart Card,Student,Student,0,5
TXN-000333,2026-01-08,07:45,Thursday,Moolchand,Nangloi Railway Station,Violet Line,25.0,National Common Mobility Card,Regular,Regular,0,19
TXN-000334,2026-01-21,06:00,Wednesday,Lajpat Nagar,Kanhaiya Nagar,Violet Line,25.0,National Common Mobility Card,Female,Female,0,43
TXN-000335,2026-01-09,17:00,Friday,Patel Chowk,Pratap Nagar,Yellow Line,20.0,National Common Mobility Card,Student,Student,0,27
TXN-000336,2026-02-28,08:45,Saturday,Kanhaiya Nagar,Jama Masjid,Red Line,40.0,National Common Mobility Card,Student,Student,0,39
TXN-000337,2026-01-19,20:15,Monday,Pulbangash,Udyog Nagar,Red Line,9.0,Smart Card,Regular,Regular,0,26
TXN-000338,2026-02-17,16:15,Tuesday,Kirti Nagar,Arjan Garh,Blue Line,15.0,Token,Differently Abled,Differently Abled,0,49
TXN-000339,2026-01-07,14:00,Wednesday,Yamuna Bank,Dwarka Sector 21,Blue Line,45.0,Smart Card,Regular,Regular,0,57
TXN-000340,2026-02-05,07:15,Thursday,Bata Chowk,Mundka,Violet Line,10.0,Token,Regular,Regular,0,57
TXN-000341,2026-02-04,09:15,Wednesday,Rithala,Janpath,Red Line,22.5,Smart Card,Female,Female,0,6
TXN-000342,2026-02-10,09:15,Tuesday,Janpath,Madipur,Violet Line,54.0,Smart Card,Senior Citizen,Senior Citizen,0,34
TXN-000343,2026-01-12,13:45,Monday,Sultanpur,Khan Market,Yellow Line,30.0,Token,Regular,Regular,0,24
TXN-000344,2026-02-06,13:00,Friday,Vishwavidyalaya,Noida City Centre,Yellow Line,27.0,Smart Card,Female,Female,0,69
TXN-000345,2026-01-08,12:30,Thursday,Jangpura,Paschim Vihar East,Violet Line,36.0,Smart Card,Senior Citizen,Senior Citizen,0,23
TXN-000346,2026-01-26,08:15,Monday,Seelampur,Escorts Mujesar,Red Line,18.0,Smart Card,Senior Citizen,Senior Citizen,1,55
TXN-000347,2026-01-04,15:45,Sunday,Haiderpur Badli Mor,Ashok Park Main,Yellow Line,40.0,QR Code,Female,Female,1,70
TXN-000348,2026-01-24,14:30,Saturday,Shahdara,AIIMS,Red Line,60.0,Token,Regular,Regular,0,29
TXN-000349,2026-01-18,10:45,Sunday,Badarpur Border,Rajiv Chowk,Violet Line,18.0,Smart Card,Regular,Regular,1,69
TXN-000350,2026-02-26,09:00,Thursday,Samaypur Badli,Jangpura,Yellow Line,40.0,Token,Regular,Regular,1,60
TXN-000351,2026-02-18,12:15,Wednesday,Keshav Puram,Kanhaiya Nagar,Red Line,9.0,Smart Card,Regular,Regular,0,43
TXN-000352,2026-01-21,10:45,Wednesday,Mohan Estate,Shastri Park,Violet Line,18.0,Smart Card,Regular,Regular,0,41
TXN-000353,2026-02-18,14:45,Wednesday,Escorts Mujesar,Kohat Enclave,Violet Line,20.0,Token,Female,Female,0,17
TXN-000354,2026-01-11,06:30,Sunday,Paschim Vihar East,Kanhaiya Nagar,Green Line,27.0,Smart Card,Regular,Regular,1,65
TXN-000355,2026-02-22,09:00,Sunday,Tughlakabad,ITO,Violet Line,30.0,QR Code,Female,Female,1,73
TXN-000356,2026-01-08,18:15,Thursday,Race Course,Hauz Khas,Yellow Line,30.0,QR Code,Regular,Regular,0,22
TXN-000357,2026-01-02,15:00,Friday,JLN Stadium,Pratap Nagar,Violet Line,27.0,Smart Card,Regular,Regular,0,19
TXN-000358,2026-02-10,19:30,Tuesday,Harkesh Nagar Okhla,Shastri Nagar,Violet Line,13.5,Smart Card,Student,Student,0,14
TXN-000359,2026-01-14,14:15,Wednesday,Noida City Centre,Janakpuri West,Blue Line,22.5,Smart Card,Student,Student,0,6
TXN-000360,2026-01-29,07:45,Thursday,Rithala,Jangpura,Red Line,13.5,Smart Card,Regular,Regular,0,39
TXN-000361,2026-02-12,11:00,Thursday,Patel Chowk,Rajiv Chowk,Yellow Line,27.0,Smart Card,Student,Student,0,29
TXN-000362,2026-01-23,17:15,Friday,Haiderpur Badli Mor,Escorts Mujesar,Yellow Line,40.0,National Common Mobility Card,Regular,Regular,0,49
TXN-000363,2026-02-24,12:15,Tuesday,Hauz Khas,Model Town,Yellow Line,25.0,QR Code,Differently Abled,Differently Abled,0,32
TXN-000364,2026-02-13,19:30,Friday,Ghitorni,Shahdara,Yellow Line,20.0,Token,Regular,Regular,0,61
TXN-000365,2026-02-23,16:00,Monday,Govindpuri,Jangpura,Violet Line,13.5,Smart Card,Regular,Regular,0,72
TXN-000366,2026-02-06,18:00,Friday,Karol Bagh,Dwarka Sector 8,Blue Line,18.0,Smart Card,Student,Student,0,39
TXN-000367,2026-02-12,10:30,Thursday,Central Secretariat,Khan Market,Yellow Line,10.0,Token,Student,Student,0,38
TXN-000368,2026-02-17,08:45,Tuesday,Satguru Ram Singh Marg,Mundka,Green Line,50.0,Token,Regular,Regular,0,73
TXN-000369,2026-01-30,06:30,Friday,Nangloi,Old Faridabad,Green Line,27.0,Smart Card,Regular,Regular,0,68
TXN-000370,2026-01-27,08:15,Tuesday,Badarpur Border,Mewala Maharajpur,Violet Line,30.0,Token,Regular,Regular,0,41
TXN-000371,2026-02-11,10:30,Wednesday,Race Course,Badarpur Border,Yellow Line,25.0,Tourist Card,Student,Student,0,33
TXN-000372,2026-01-13,14:15,Tuesday,Vidhan Sabha,Dilshad Garden,Yellow Line,30.0,Tourist Card,Senior Citizen,Senior Citizen,0,73
TXN-000373,2026-02-06,11:00,Friday,Inderlok,Sultanpur,Red Line,36.0,Smart Card,Differently Abled,Differently Abled,0,7
TXN-000374,2026-02-11,17:00,Wednesday,Kirti Nagar,Udyog Nagar,Blue Line,27.0,Smart Card,Regular,Regular,0,48
TXN-000375,2026-01-11,12:30,Sunday,AIIMS,Ramesh Nagar,Yellow Line,45.0,Smart Card,Regular,Regular,1,15
TXN-000376,2026-02-05,10:00,Thursday,Samaypur Badli,Pragati Maidan,Yellow Line,54.0,Smart Card,Senior Citizen,Senior Citizen,0,23
TXN-000377,2026-02-06,17:45,Friday,Haiderpur Badli Mor,Azadpur,Yellow Line,10.0,QR Code,Female,Female,0,68
TXN-000378,2026-01-27,18:30,Tuesday,Lal Quila,Kalkaji Mandir,Violet Line,50.0,National Common Mobility Card,Regular,Regular,0,15
TXN-000379,2026-02-08,08:00,Sunday,Madipur,Dwarka Sector 8,Green Line,10.0,National Common Mobility Card,Female,Female,1,21
TXN-000380,2026-02-20,11:45,Friday,Shivaji Park,Sikanderpur,Green Line,25.0,National Common Mobility Card,Student,Student,0,37
TXN-000381,2026-01-24,10:30,Saturday,Noida Sector 16,Moti Nagar,Blue Line,9.0,Smart Card,Senior Citizen,Senior Citizen,0,57
TXN-000382,2026-01-14,11:45,Wednesday,Kirti Nagar,Karol Bagh,Blue Line,50.0,Token,Differently Abled,Differently Abled,0,39
TXN-000383,2026-02-17,23:45,Tuesday,Vidhan Sabha,Kalkaji Mandir,Yellow Line,10.0,Token,Regular,Regular,0,23
TXN-000384,2026-02-07,09:00,Saturday,Chawri Bazar,Kashmere Gate,Yellow Line,36.0,Smart Card,Senior Citizen,Senior Citizen,0,26
TXN-000385,2026-01-29,06:30,Thursday,Lal Quila,Brigadier Hoshiar Singh,Violet Line,15.0,Token,Student,Student,0,70
TXN-000386,2026-02-10,09:45,Tuesday,Hauz Khas,Malviya Nagar,Yellow Line,36.0,Smart Card,Female,Female,0,12
TXN-000387,2026-01-26,17:30,Monday,Hauz Khas,Badkhal Mor,Yellow Line,20.0,QR Code,Differently Abled,Differently Abled,1,5
TXN-000388,2026-01-15,08:45,Thursday,Barakhamba Road,Azadpur,Blue Line,25.0,Token,Senior Citizen,Senior Citizen,0,40
TXN-000389,2026-02-04,14:45,Wednesday,Ghitorni,Bata Chowk,Yellow Line,13.5,Smart Card,Regular,Regular,0,34
TXN-000390,2026-01-31,07:30,Saturday,New Delhi,Arjan Garh,Yellow Line,40.0,QR Code,Female,Female,0,38
TXN-000391,2026-02-14,19:30,Saturday,Satguru Ram Singh Marg,Delhi Gate,Green Line,13.5,Smart Card,Student,Student,0,20
TXN-000392,2026-02-07,07:15,Saturday,Rajendra Place,Chawri Bazar,Blue Line,54.0,Smart Card,Regular,Regular,0,43
